name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;320;0;458;3061;1666;3061;1513;0
header;46;163;46;208;1658;208;1658;163
A;1494;206;1494;208;1497;208;1497;206
B;1195;425;1195;442;1211;442;1211;425
B;863;426;863;443;879;443;879;426
B;1276;612;1276;630;1290;630;1290;612
B;1055;659;1055;677;1068;677;1068;659
A;1287;943;1287;944;1288;944;1288;943
A;1541;1002;1541;1002;1541;1002;1541;1002
A;1015;1489;1015;1496;1022;1496;1022;1489
C;940;1649;940;1734;998;1734;998;1649
D;878;1805;878;1850;914;1850;914;1805
B;923;1805;923;1849;954;1849;954;1805
C;964;1807;964;1850;995;1850;995;1807
B;766;2028;766;2070;795;2070;795;2028
B;727;2029;727;2069;754;2069;754;2029
A;952;2030;952;2072;968;2072;968;2030
A;831;2379;831;2384;867;2384;867;2379
A;1314;3001;1314;3002;1316;3002;1316;3001
