name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;452;0;659;3067;1024;3067;1047;0
header;213;110;213;152;1845;152;1845;110
A;1009;177;1009;204;1032;204;1032;177
B;1005;840;1005;870;1027;870;1027;840
A;847;1397;847;1398;849;1398;849;1397
C;996;1506;996;1535;1017;1535;1017;1506
A;739;1947;739;1947;740;1947;740;1947
A;670;1970;670;1972;672;1972;672;1970
A;689;1972;689;1976;695;1976;695;1972
A;650;1998;650;1999;651;1999;651;1998
D;994;2175;994;2201;1017;2201;1017;2175
A;713;2650;713;2650;713;2650;713;2650
B;964;2676;964;2695;979;2695;979;2676
